genres,title,tags,id,developer,Añio,price
['Strategy'],X-COM: UFO Defense,"['Strategy', 'Classic', 'Turn-Based Strategy', 'Sci-fi', 'Turn-Based', 'Tactical', 'Aliens', 'Singleplayer', 'Difficult', 'Turn-Based Tactics', 'Isometric', 'Base Building', 'Simulation', 'Atmospheric', ""1990's"", 'Action', 'Retro', 'Adventure', 'Management', 'Space']",7760,"MicroProse Software, Inc",1993,4.99
"['Action', 'RPG']",S.T.A.L.K.E.R.: Clear Sky,"['Open World', 'Atmospheric', 'Post-apocalyptic', 'FPS', 'Survival', 'Action', 'RPG', 'First-Person', 'Shooter', 'Singleplayer', 'Survival Horror', 'Adventure', 'Moddable', 'Sci-fi', 'Horror', 'Classic', 'Multiplayer', 'Zombies', 'Inventory Management', 'Sandbox']",20510,GSC Game World,2008,9.99
['Action'],Crysis Warhead®,"['Action', 'FPS', 'Sci-fi', 'Shooter', 'Singleplayer', 'Aliens', 'Military', 'First-Person', 'Multiplayer', 'Benchmark', 'Stealth', 'Adventure', 'Open World', 'Futuristic']",17330,Crytek,2008,19.99
['Action'],Crysis,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Stealth', 'Shooter', 'Aliens', 'Open World', 'First-Person', 'Benchmark', 'Multiplayer', 'Futuristic', 'Adventure', 'Atmospheric', 'Story Rich', 'Classic', 'Sandbox', 'Great Soundtrack', 'Destruction', 'Moddable']",17300,Crytek,2007,19.99
['Strategy'],X-COM: Interceptor,"['Strategy', 'Sci-fi', 'Space', 'Flight', 'Space Sim', 'Singleplayer']",7730,"MicroProse Software, Inc",1998,4.99
"['Action', 'RPG']",The Witcher: Enhanced Edition Director's Cut,"['RPG', 'Fantasy', 'Story Rich', 'Mature', 'Third Person', 'Singleplayer', 'Choices Matter', 'Action', 'Nudity', 'Adventure', 'Dark Fantasy', 'Based On A Novel', 'Atmospheric', 'Great Soundtrack', 'Open World', 'Multiple Endings', 'Medieval', 'Action RPG', 'Magic', 'Classic']",20900,CD PROJEKT RED,2008,9.99
['Indie'],Multiwinia,"['Indie', 'Strategy', 'RTS', 'Multiplayer', 'Singleplayer', 'Retro']",1530,Introversion Software,2008,9.99
['Racing'],STCC - The Game 1 - Expansion Pack for RACE 07,"['Racing', 'Simulation']",8690,SimBin,2008,2.99
"['Strategy', 'Simulation']",Children of the Nile: Alexandria,"['City Builder', 'Simulation', 'Management', 'Historical', 'Singleplayer', 'Sandbox', 'Strategy']",17120,"Tilted Mill Entertainment, Inc.",2008,2.49
['Strategy'],Sid Meier's Civilization IV: Colonization,"['Strategy', 'Turn-Based', 'Turn-Based Strategy', '4X', 'Historical', 'Singleplayer', 'Multiplayer', 'Moddable']",16810,Firaxis Games,2008,19.99
['Action'],Tom Clancy's Rainbow Six® 3 Gold,"['Tactical', 'Action', 'FPS', 'Simulation', 'Strategy', 'Realistic', 'First-Person', 'Co-op', 'Shooter', 'Classic', 'Singleplayer']",19830,"Red Storm Entertainment,Ubisoft Montreal",2003,9.99
"['Action', 'Adventure']",LEGO Batman,"['LEGO', 'Action', 'Adventure', 'Batman', 'Local Co-Op', 'Superhero', 'Family Friendly', 'Co-op', 'Comedy', 'Singleplayer', 'Comic Book', 'Funny', 'Third Person', 'Controller', 'Local Multiplayer', 'Multiplayer']",21000,Traveller's Tales,2008,19.99
"['Simulation', 'Strategy']",City Life 2008,"['Simulation', 'Strategy', 'City Builder']",4460,Monte Cristo,2008,9.99
"['RPG', 'Strategy']",Hinterland,"['RPG', 'Strategy', 'Fantasy', 'Action RPG', 'Action', 'Singleplayer', 'City Builder']",17140,"Tilted Mill Entertainment, Inc.",2008,9.99
['Action'],Brothers in Arms: Hell's Highway™,"['Action', 'World War II', 'FPS', 'Tactical', 'Singleplayer', 'Military', 'Story Rich', 'Shooter', 'Gore', 'Atmospheric', 'Strategy', 'First-Person', 'War', 'Multiplayer', 'Historical']",15390,Gearbox Software,2008,9.99
"['Indie', 'Casual']",Gravitron 2,['Arcade'],21300,Dark Castle Software,2008,4.99
['Racing'],Xpand Rally Xtreme,"['Racing', 'Offroad']",3050,Techland,2006,4.99
['Strategy'],Heroes of Might &amp; Magic V: Hammers of Fate,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Fantasy']",15380,Nival,2006,9.99
['Action'],Brothers in Arms: Earned in Blood™,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",19800,Gearbox Software,2005,9.99
['Strategy'],Heroes of Might &amp; Magic V: Tribes of the East,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Fantasy', 'Multiplayer', 'Singleplayer', 'RPG']",15370,Nival,2007,9.99
['Strategy'],The Settlers®: Rise Of An Empire Gold Edition,"['Strategy', 'City Builder', 'Medieval', 'RTS', 'Singleplayer', 'Multiplayer']",19930,Blue Byte,2008,19.99
['Casual'],Brain Spa,['Casual'],15350,Ubisoft,2007,9.99
['Action'],The Sum of All Fears,"['Action', 'Tactical']",19810,Red Storm Entertainment,2002,9.99
['Casual'],Peggle™ Nights,"['Casual', 'Puzzle', 'Singleplayer', '2D']",3540,"PopCap Games, Inc.",2008,4.99
['Indie'],World of Goo,"['Puzzle', 'Indie', 'Physics', 'Singleplayer', 'Great Soundtrack', 'Casual', '2D', 'Comedy', 'Cute', 'Building', 'Atmospheric', 'Funny', 'Satire', 'Touch-Friendly', 'Strategy', 'Classic', 'Surreal', 'Story Rich', 'Difficult', 'Family Friendly']",22000,2D BOY,2008,9.99
"['Action', 'Simulation', 'Strategy']",X3: Terran Conflict,"['Space', 'Simulation', 'Sci-fi', 'Sandbox', 'Strategy', 'Space Sim', 'Open World', 'Trading', 'Singleplayer', 'Economy', 'Action', 'Capitalism', 'Great Soundtrack', 'Moddable', '4X', 'Flight', 'Atmospheric', 'Multiplayer']",2820,Egosoft,2008,15.99
['Action'],Mare Nostrum,"['Action', 'World War II', 'FPS', 'Mod', 'Multiplayer', 'Free to Play', 'Realistic']",1230,Sandstorm Productions,2008,0.0
"['Casual', 'Indie']",Spectraball,"['Casual', 'Indie', 'Puzzle']",18300,Shorebound Studios,2008,4.99
"['Indie', 'Casual', 'Sports']",Galactic Bowling,"['Indie', 'Casual', 'Sports', 'Bowling']",20200,Perpetual FX Creative,2008,19.99
"['Action', 'Adventure']",Bully: Scholarship Edition,"['Open World', 'Action', 'Adventure', 'Third Person', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'Funny', 'Classic', 'Sandbox', 'Dark Humor', 'Satire', 'Story Rich', 'Atmospheric', 'Exploration', 'Simulation', 'Controller', 'Mature', 'Multiplayer', 'First-Person']",12200,Rockstar New England,2008,14.99
['Action'],Far Cry® 2: Fortune's Edition,"['Open World', 'FPS', 'Action', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Adventure', 'Sandbox', 'Stealth', 'Atmospheric', 'Survival', 'Level Editor', 'Realistic', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Controller', 'Co-op', 'Strategy']",19900,Ubisoft Montreal,2008,9.99
"['Action', 'Indie', 'Strategy']",Space Trader: Merchant Marine,"['Action', 'FPS', 'Space', 'Indie', 'Trading', 'Strategy', 'Sci-fi', 'First-Person', 'Shooter', 'Casual']",11240,Meridian4,2008,4.99
['Simulation'],PRR Wagon Pack 01,['Simulation'],256522,RailSimulator.com,2009,4.99
['Simulation'],"Class 421 London South East ""Jaffa Cake""",['Simulation'],275144,RailSimulator.com,2009,4.99
['Simulation'],ATSF Wagon Pack 01,['Simulation'],256521,RailSimulator.com,2009,4.99
['Simulation'],GP20 Union Pacific Add-on Livery,['Simulation'],222569,Reppo,2009,4.99
['Simulation'],UK Van Wagon Pack,['Simulation'],256535,RailSimulator.com,2009,4.99
['Simulation'],CSX SD70MAC Add-on Livery,['Simulation'],256611,Dovetail Games,2009,4.99
['Simulation'],CSX ES44AC Add-on Livery,['Simulation'],256576,Dovetail Games,2009,4.99
['Action'],Saints Row 2,"['Open World', 'Action', 'Sandbox', 'Character Customization', 'Third-Person Shooter', 'Comedy', 'Co-op', 'Third Person', 'Singleplayer', 'Crime', 'Online Co-Op', 'Multiplayer', 'Co-op Campaign', 'Funny', 'Shooter', 'Replay Value', 'Female Protagonist', 'Great Soundtrack', 'Moddable', 'Adventure']",9480,Volition,2009,9.99
['Action'],Dead Space,"['Horror', 'Action', 'Sci-fi', 'Space', 'Third Person', 'Survival Horror', 'Atmospheric', 'Third-Person Shooter', 'Singleplayer', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'RPG']",17470,EA Redwood Shores,2008,19.99
['RPG'],Rise of the Argonauts,"['RPG', 'Action', 'Adventure', 'Mythology', 'Hack and Slash', 'Third Person', 'Fantasy']",12770,Liquid Entertainment,2008,9.99
"['Action', 'Adventure']",Mirror's Edge™,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']",17410,DICE,2009,19.99
"['Indie', 'Strategy']",Defense Grid: The Awakening,"['Tower Defense', 'Strategy', 'Sci-fi', 'Indie', 'Singleplayer', 'Aliens', 'Futuristic', 'Touch-Friendly', 'Replay Value', 'Adventure', 'Controller']",18500,Hidden Path Entertainment,2008,9.99
['Action'],F.E.A.R. 2: Project Origin,"['Horror', 'FPS', 'Action', 'Singleplayer', 'Shooter', 'Bullet Time', 'Gore', 'Multiplayer', 'Psychological Horror', 'First-Person', 'Atmospheric', 'Sci-fi', 'Classic', 'Story Rich']",16450,Monolith,2009,14.99
"['Strategy', 'Indie']",Harvest: Massive Encounter,"['Strategy', 'Indie', 'Tower Defense', 'Sci-fi', 'Singleplayer']",15400,Oxeye Game Studio,2008,7.99
"['Indie', 'Strategy']",Mayhem Intergalactic,"['Indie', 'Strategy']",18600,Inventive Dingo,2007,9.99
"['Action', 'Indie']",Larva Mortus,"['Action', 'Indie', 'Top-Down', 'Horror', 'Shooter', 'RPG', 'Zombies', 'Arcade', 'Top-Down Shooter', 'Singleplayer', '2D', 'Casual', 'Atmospheric', 'Retro', 'Adventure']",11340,Meridian4,2009,4.99
['Strategy'],Knights of Honor,"['Strategy', 'Medieval', 'Grand Strategy', 'RTS', 'War', 'Historical', 'Classic', 'Great Soundtrack']",25830,Black Sea Studios Ltd,2005,9.99
"['Action', 'Adventure', 'Strategy']",Ceville,"['Adventure', 'Point & Click', 'Strategy', 'Action', 'Comedy', 'Villain Protagonist']",23460,Realmforge Studios,2009,5.99
['Strategy'],Empire: Total War™ - Special Forces Units &amp; Bonus Content,['Strategy'],10600,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2009,2.99
['Action'],Watchmen: The End is Nigh,"['Action', 'Superhero', ""Beat 'em up"", 'Local Co-Op', 'Third Person', 'Fighting']",21010,Deadline Games,2009,4.99
"['Action', 'Adventure', 'Indie']",Penumbra Overture,"['Horror', 'Adventure', 'First-Person', 'Indie', 'Survival Horror', 'Psychological Horror', 'Atmospheric', 'Singleplayer', 'Stealth', 'Story Rich', 'Action', 'Dark', 'Lovecraftian', 'Survival', 'Puzzle']",22180,Frictional Games,2007,9.99
['Action'],Unreal Tournament 3 Black,"['FPS', 'Action', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Sci-fi', 'Fast-Paced', 'First-Person', 'Competitive', 'Gore', 'Co-op', 'Great Soundtrack', 'Classic', 'Singleplayer', 'Team-Based', 'Adventure', 'Atmospheric', 'Moddable', 'Split Screen', 'Futuristic']",13210,"Epic Games, Inc.",2007,19.99
['RPG'],Drakensang,"['RPG', 'Fantasy', 'Party-Based RPG', 'Real-Time with Pause', 'Atmospheric', 'Adventure', 'Singleplayer', 'CRPG', 'Dark Fantasy', 'Third Person', 'Story Rich', 'Character Customization']",12640,Radon Labs,2009,9.99
"['Indie', 'Simulation']",The Graveyard,"['Walking Simulator', 'Indie', 'Short', 'Female Protagonist', 'Atmospheric', 'Simulation', 'Psychological', 'Memes', 'Horror', 'Singleplayer', 'Anime']",27020,Tale of Tales,2008,4.99
['Racing'],Burnout Paradise: The Ultimate Box,"['Racing', 'Open World', 'Multiplayer', 'Destruction', 'Great Soundtrack', 'Driving', 'Singleplayer', 'Arcade', 'Exploration', 'Sandbox', 'Action', 'Co-op', 'Controller', 'Sports', 'Fast-Paced', '3D Vision', 'Third Person', 'Funny', 'Online Co-Op', 'Simulation']",24740,Criterion Games,2009,19.99
"['Action', 'Indie']",The Maw,"['Indie', 'Platformer', 'Cute', 'Action', 'Puzzle', 'Casual', 'Comedy', '3D Platformer']",26000,Twisted Pixel Games,2009,9.99
"['Action', 'Indie']",The Maw: River Redirect,"['Action', 'Indie']",26006,Twisted Pixel Games,2009,1.25
"['Action', 'Indie']",The Maw: Brute Force,"['Action', 'Indie']",26005,Twisted Pixel Games,2009,1.25
"['Casual', 'Indie']",Obulis,"['Puzzle', 'Casual', 'Indie', 'Physics', 'Singleplayer', 'Strategy', 'Atmospheric', 'Great Soundtrack']",11330,IonFX,2009,4.99
['Indie'],Space Giraffe,"['Psychedelic', 'Arcade', 'Score Attack', 'Abstract']",27800,Llamasoft LTD,2009,9.99
"['Simulation', 'Strategy']",Codename: Panzers - Cold War,"['Strategy', 'Simulation', 'RTS', 'Multiplayer', 'Singleplayer', 'War', 'Great Soundtrack', 'Atmospheric', 'Cult Classic', 'Tactical', 'Classic', 'Cold War']",9850,"InnoGlow,Stormregion,THQ Nordic",2009,14.99
['Casual'],Escape Rosecliff Island,"['Casual', 'Hidden Object', 'Puzzle', 'Adventure']",3600,SpinTop Games,2009,4.99
"['RPG', 'Massively Multiplayer']",Guild Wars Nightfall®,"['RPG', 'Massively Multiplayer']",29580,ArenaNet®,2006,19.99
"['RPG', 'Massively Multiplayer']",Guild Wars® Game of the Year Edition,"['RPG', 'Massively Multiplayer', 'Fantasy', 'Story Rich']",29540,ArenaNet®,2005,19.99
"['RPG', 'Massively Multiplayer']",Guild Wars Factions®,"['Massively Multiplayer', 'RPG']",29560,ArenaNet®,2006,19.99
"['Massively Multiplayer', 'RPG']",Guild Wars Trilogy,"['RPG', 'Massively Multiplayer', 'MMORPG', 'PvP']",29570,ArenaNet®,2008,29.99
['Casual'],Puzzle Kingdoms,"['Casual', 'Puzzle', 'Match 3', 'RPG', 'Fantasy', 'Singleplayer']",23700,Infinite Interactive,2009,14.99
['Casual'],Samantha Swift and the Golden Touch,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist']",16060,MumboJumbo,2009,9.99
['RPG'],Two Worlds Epic Edition,"['RPG', 'Open World', 'Fantasy', 'Multiplayer', 'Third Person', 'Adventure', 'Singleplayer', 'Action', 'Medieval', 'Action RPG', 'Story Rich', 'Character Customization']",1930,Reality Pump Studios,2009,9.99
['Strategy'],Helldorado,"['Strategy', 'Western']",18470,Spellbound,2009,9.99
"['Action', 'Adventure', 'RPG']",X-Blades,"['Action', 'Hack and Slash', 'Female Protagonist', 'RPG', 'Anime', 'Adventure', 'Nudity', 'Singleplayer', 'Fantasy', 'Violent', 'Character Action Game', 'Third Person', 'Great Soundtrack']",7510,Gaijin Entertainment,2009,9.99
"['Action', 'Indie']",Zeno Clash,"['Action', 'Indie', 'Surreal', ""Beat 'em up"", 'FPS', 'Fighting', 'First-Person', 'Short', 'Singleplayer', 'Adventure', 'Fantasy', 'Atmospheric', 'Story Rich']",22200,ACE Team,2009,9.99
['Indie'],The Maw: Speeder Lane,['Indie'],26007,Twisted Pixel Games,2009,1.25
"['RPG', 'Strategy']",King's Bounty: The Legend,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', 'Adventure', 'Hex Grid', 'Tactical', 'Tactical RPG', 'Singleplayer', 'Atmospheric', 'Turn-Based Combat', 'Great Soundtrack', 'Classic', 'Open World']",25900,1C Company,2008,6.99
"['Casual', 'Simulation']",Virtual Families,"['Simulation', 'Casual']",16200,Last Day of Work,2009,9.99
['Racing'],Death Track®: Resurrection,"['Racing', 'Action']",7840,Sky Fallen,2009,2.99
"['RPG', 'Strategy']",Freedom Force vs. the Third Reich,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause']",8890,Irrational Games,2005,4.99
"['RPG', 'Strategy']",Freedom Force,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause', 'Singleplayer', 'Comic Book', 'Classic', 'Multiplayer', 'Tactical']",8880,Irrational Games,2002,4.99
"['Indie', 'Simulation', 'Strategy']",Light of Altair,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi']",34500,SaintXi,2009,14.99
"['Action', 'Simulation']",Darkest Hour: Europe '44-'45,"['World War II', 'FPS', 'Action', 'Shooter', 'Simulation', 'Tactical', 'Multiplayer', 'Realistic', 'War', 'Mod', 'Free to Play', 'Historical']",1280,Darklight Games,2009,0.0
"['Action', 'Adventure']",Prototype™,"['Action', 'Open World', 'Adventure', 'Third Person', 'Gore', 'Singleplayer', 'Parkour', 'Superhero', 'Zombies', 'Hack and Slash', 'Action-Adventure', 'Violent', 'Sci-fi', 'Sandbox', 'Story Rich', 'Stealth', 'RPG', 'Atmospheric', 'Controller', 'Horror']",10150,Radical Entertainment,2009,19.99
['Strategy'],Port Royale 2,"['Strategy', 'Trading', 'Pirates', 'Economy', 'Historical', 'Naval']",12470,Ascaron Entertainment ltd.,2004,4.99
['RPG'],The Elder Scrolls IV: Oblivion® Game of the Year Edition,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']",22330,Bethesda Game Studios,2007,14.99
['RPG'],The Elder Scrolls III: Morrowind® Game of the Year Edition,"['RPG', 'Open World', 'Fantasy', 'Classic', 'Great Soundtrack', 'Moddable', 'First-Person', 'Adventure', 'Singleplayer', 'Cult Classic', 'Atmospheric', 'Magic', 'Sandbox', 'Exploration', 'Story Rich', 'Action RPG', 'Character Customization', 'Medieval', 'Action', 'Third Person']",22320,Bethesda Game Studios,2002,14.99
['Adventure'],Ankh 2: Heart of Osiris,"['Adventure', 'Point & Click', 'Comedy']",12440,Deck 13,2007,4.99
['Simulation'],Armored Fist 3,"['Simulation', 'Tanks']",32710,NovaLogic,1999,9.99
['Simulation'],MiG-29 Fulcrum,"['Simulation', 'Flight']",32740,NovaLogic,1998,9.99
['Strategy'],BC Kings,"['Strategy', 'RTS']",12460,Mascot Entertainment,2008,4.99
['Action'],Call of Juarez®: Bound in Blood,"['Western', 'Action', 'FPS', 'Singleplayer', 'Adventure', 'Shooter', 'Multiplayer', 'First-Person', 'Open World', 'Story Rich', 'Historical', 'Atmospheric', 'Bullet Time', 'Great Soundtrack']",21980,Techland,2009,9.99
['Adventure'],Nancy Drew®: Legend of the Crystal Skull,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31860,HeR Interactive,2007,6.99
['Adventure'],Nancy Drew®: The Creature of Kapu Cave,"['Adventure', 'Female Protagonist', 'Point & Click', 'Mystery', 'Puzzle']",31900,HeR Interactive,2006,6.99
['Adventure'],Nancy Drew®: The Phantom of Venice,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",31920,HeR Interactive,2008,6.99
['Adventure'],Nancy Drew®: The White Wolf of Icicle Creek,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31930,HeR Interactive,2007,6.99
"['Casual', 'Indie']",BRAINPIPE: A Plunge to Unhumanity,"['Casual', 'Indie', 'Psychedelic']",35800,Digital Eel,2008,0.0
['Adventure'],Tales of Monkey Island Complete Pack,"['Adventure', 'Point & Click', 'Pirates', 'Comedy', 'Episodic', 'Puzzle', 'Singleplayer', 'Funny']",31170,Telltale Games,2009,19.99
['Action'],Street Fighter® IV,"['Fighting', 'Action', 'Arcade', 'Multiplayer', 'Local Multiplayer', '2D Fighter', ""Beat 'em up"", '2.5D', 'Competitive', '2D']",21660,Capcom,2009,19.99
"['Action', 'Adventure', 'Racing', 'Simulation', 'Strategy']",Thrillville®: Off the Rails™,"['Simulation', 'Action', 'Strategy', 'Adventure', 'Racing', 'Management', 'Singleplayer']",6080,Frontier,2007,9.99
['Adventure'],Indiana Jones® and the Fate of Atlantis™,"['Adventure', 'Point & Click', 'Classic', 'Singleplayer', ""1990's"", 'Pixel Graphics', 'Retro', 'Third Person']",6010,LucasArts,1992,5.99
['Action'],Armed and Dangerous®,"['Action', 'Third-Person Shooter', 'Comedy', 'Funny', 'Classic', 'Shooter']",6090,Planet Moon Studios,2003,5.99
['Action'],"Star Wars: Battlefront 2 (Classic, 2005)","['Star Wars', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Sci-fi', 'Space', 'Classic', 'FPS', 'First-Person', 'Singleplayer', 'Moddable', 'Third Person', 'Military', 'Tactical', 'Strategy', 'Co-op', 'Great Soundtrack', 'Adventure', 'Open World']",6060,Pandemic Studios,2005,9.99
['Adventure'],Indiana Jones® and the Last Crusade™,"['Adventure', 'Point & Click', 'Classic', 'Pixel Graphics', '1980s', 'Difficult', 'Third Person', 'Retro']",32310,LucasArts,1989,5.99
"['Action', 'Adventure']",LEGO® Indiana Jones™: The Original Adventures,"['Adventure', 'Action', 'LEGO', 'Family Friendly', 'Local Co-Op', 'Comedy', 'Funny']",32330,Traveller's Tales,2008,19.99
['Adventure'],The Secret of Monkey Island: Special Edition,"['Point & Click', 'Adventure', 'Comedy', 'Pirates', 'Classic', 'Remake', 'Funny', 'Singleplayer', 'Pixel Graphics', 'Puzzle', '2D', ""1990's"", 'Great Soundtrack', 'Story Rich', 'Third Person', 'Retro']",32360,LucasArts,2009,9.99
['Strategy'],Warfare,"['Strategy', 'RTS']",35300,GFI Russia,2008,12.99
"['Action', 'Racing']",Clutch,"['Racing', 'Action', 'Zombies', 'Open World', 'Gore', 'Singleplayer']",35310,Targem Games,2009,9.99
['Adventure'],Nancy Drew®: Ransom of the Seven Ships,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",31980,HeR Interactive,2009,6.99
['Sports'],3D Ultra™ Minigolf Adventures,"['Sports', 'Mini Golf', 'Golf', 'Local Multiplayer']",10140,Wanako Games,2006,9.99
['Adventure'],King's Quest™ Collection,"['Adventure', 'Point & Click', 'Classic', 'Fantasy', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Female Protagonist']",10100,Sierra,2006,19.99
