genres,title,tags,id,developer,Añio,price
"['Action', 'Adventure']",RE6 / BH6: Onslaught Mode,"['Action', 'Adventure']",232530,Capcom,2013,3.99
"['Casual', 'Free to Play', 'Indie', 'Strategy']",Sigils of Elohim,"['Free to Play', 'Casual', 'Puzzle', 'Indie', 'Strategy', 'Singleplayer']",321480,Croteam,2014,0.0
"['Adventure', 'Casual', 'Indie']",City of Fools,"['Indie', 'Casual', 'Adventure', 'Hidden Object', 'Horror']",359250,Absolutist Ltd.,2015,7.99
"['Action', 'Indie']",Shatter,"['Great Soundtrack', 'Indie', 'Arcade', 'Action', 'Local Co-Op', 'Fast-Paced', 'Co-op', 'Singleplayer', 'Stylized', 'Psychedelic', 'Rhythm', 'Sci-fi', 'Space', 'Local Multiplayer', 'Casual', 'Adventure']",20820,Sidhe,2010,9.99
"['Adventure', 'Indie']",Mr. Pumpkin Adventure,"['Adventure', 'Indie', 'Puzzle', 'Point & Click']",491220,CottonGame,2016,3.99
['Action'],The Bureau: XCOM Declassified,"['Action', 'Tactical', 'Sci-fi', 'Third-Person Shooter', 'Singleplayer', 'Third Person', 'Strategy', 'Aliens', 'Shooter', 'RPG', 'Adventure', 'Atmospheric', 'Multiplayer', 'Cold War', 'Story Rich', 'Open World', 'Stealth', 'Noir', 'Co-op']",65930,2K Marin,2013,19.99
"['Adventure', 'Casual', 'Indie', 'RPG']",Black Home,"['RPG', 'Indie', 'Casual', 'Adventure', 'RPGMaker', 'Female Protagonist', 'Turn-Based', 'Story Rich']",370700,Warfare Studios,2015,9.99
"['Simulation', 'Strategy', 'Early Access']",Industry Transporters,"['Early Access', 'Strategy', 'Simulation']",376150,Markus Fick,2015,9.99
['Indie'],Mula: The Cycle of Shadow,"['Indie', 'Action', 'Platformer', 'RPG']",710160,Boozer Game Studios,2017,14.99
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Castle Crashers®,"['Co-op', 'Action', 'Adventure', 'Multiplayer', ""Beat 'em up"", 'Local Co-Op', 'Indie', 'Funny', 'Online Co-Op', 'Comedy', 'Hack and Slash', '2D', 'RPG', 'Casual', 'Local Multiplayer', 'Controller', 'Great Soundtrack', 'Fantasy', 'Side Scroller', 'Action RPG']",204360,The Behemoth,2012,14.99
"['Action', 'Indie']",Crewsaders,"['Action', 'Indie', 'Local Multiplayer', 'Local Co-Op', 'Controller', 'Co-op', 'Fighting', 'Arcade', 'Casual', 'Platformer']",540870,Titan Squad,2016,2.99
['Action'],WARRIORS ALL-STARS: Christophorus-themed costume for Marie Rose,['Action'],658303,"KOEI TECMO GAMES CO., LTD.",2017,1.99
"['Adventure', 'Casual']",Witches' Legacy: Slumbering Darkness Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']",586710,Elefun,2017,9.99
['Strategy'],Imperium Galactica II,"['Strategy', 'Space', '4X', 'Classic']",490370,"Digital Reality,Gyroscope Games",1999,9.99
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Infinity Saga,"['RPG', 'Indie', 'Casual', 'RPGMaker', 'Action', 'Adventure', 'Strategy']",448750,ArcticFox223/CrimsonSpectreFox,2016,2.99
"['Casual', 'Simulation']",Rocksmith - Fall Out Boy - Thnks fr th Mmrs,"['Casual', 'Simulation']",222085,Ubisoft - San Francisco,2013,2.99
"['Indie', 'Strategy']",Strategic War in Europe,"['Strategy', 'Indie', 'World War II', 'Turn-Based Strategy', 'Wargame', 'Historical', 'Turn-Based', 'Hex Grid']",283000,Wastelands Interactive,2014,14.99
"['Casual', 'Indie', 'RPG', 'Strategy']",Star Vikings Forever - Soundtrack,"['Strategy', 'RPG', 'Casual', 'Indie']",538860,Rogue Snail,2016,4.99
"['Action', 'Adventure', 'Casual', 'Indie']",JUJU,"['Action', 'Casual', 'Adventure', 'Indie', 'Platformer', 'Family Friendly']",300840,Flying Wild Hog,2014,19.99
"['Adventure', 'Indie']",Alone With You,"['Adventure', 'Indie', 'Visual Novel', 'Pixel Graphics', 'Romance']",564940,Benjamin Rivers Inc.,2017,9.99
['Strategy'],Battlefleet Gothic: Armada,"['Strategy', 'Warhammer 40K', 'Space', 'RTS', 'Sci-fi', 'Multiplayer', 'Games Workshop', 'Singleplayer', 'Tactical', 'Fantasy', 'Action', 'Co-op', 'Survival', 'Real Time Tactics', 'Great Soundtrack']",363680,Tindalos Interactive,2016,39.99
['Indie'],Flippt,['Indie'],716370,"Luetso, LLC",2017,2.99
"['Adventure', 'Casual', 'Indie']",Out for blood,"['Adventure', 'Indie', 'Casual', 'Visual Novel']",674060,bch waves studio,2017,1.99
"['Adventure', 'Indie']","Yago, the Coquerrestrial","['Adventure', 'Indie']",744390,Jorge Vera Blasco,2017,11.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - FSM: Town of Beginnings Tiles,"['Design & Illustration', 'Web Publishing']",549840,"KADOKAWA,Yoji Ojima,RefMap",2016,24.99
"['Casual', 'Indie']",The Rodinia Project,"['Indie', 'Casual', 'Puzzle', 'First-Person', 'Relaxing', 'Controller', 'Singleplayer', 'Sci-fi', 'Puzzle-Platformer', 'Minimalist', 'Abstract', 'Futuristic', 'Adventure', 'Mystery', 'Atmospheric', 'Fantasy', 'Stylized', '3D Platformer']",681520,Aegon Games Ltd,2017,5.99
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Duel of Summoners - Advanced Starter Pack,"['Strategy', 'Adventure', 'Free to Play', 'Massively Multiplayer']",688970,NEXON Korea Corp.,2017,24.99
"['Adventure', 'Casual', 'Indie', 'Early Access']",Luna and the Moonling,"['Early Access', 'Adventure', 'Indie', 'Casual', 'Puzzle']",577360,Greyborn Studios,2017,9.99
['Simulation'],Tagds Wagon Pack,['Simulation'],326007,Dovetail Games,2015,4.99
['Simulation'],The Sims™ 3 Showtime,['Simulation'],47932,The Sims Studio,2012,19.99
"['Action', 'Casual', 'Indie']",Slash It 2 - Elexive Exclusive Edition,"['Action', 'Indie', 'Casual']",590480,Just1337 Studio,2017,0.0
['Action'],Heavy Fire: Shattered Spear,"['Action', 'War', 'On-Rails Shooter', 'Military', 'FPS']",385600,Teyon,2015,3.99
"['Casual', 'Simulation']",Rocksmith - Vampire Weekend - Cousins,"['Casual', 'Simulation']",206098,Ubisoft - San Francisco,2012,2.99
['Action'],Call of Duty®: Ghosts - Extra Slots Pack,['Action'],277670,Infinity Ward,2014,1.99
"['Simulation', 'Strategy']",Flesh Eaters - new maps,"['Strategy', 'Simulation']",743290,"S.C. 16 BIT NIGHTS S.R.L.,dmitry.mry",2017,0.99
"['Casual', 'Strategy']","Fritz 14: Master Class Volume 1, Bobby Fischer","['Strategy', 'Casual']",381960,ChessBase,2016,29.99
"['Strategy', 'Indie', 'Casual']",Highborn - Chapter 2,"['Strategy', 'Indie', 'Casual']",236660,Jet Set Games,2013,0.99
"['Action', 'Indie', 'RPG']",Counter Spell,"['Action', 'RPG', 'Indie', 'Multiplayer']",351230,Abnormal Software,2015,9.99
"['Indie', 'RPG', 'Strategy']",Hieroglyphika - Soundtrack,"['Strategy', 'RPG', 'Indie']",571250,M. Hanka,2016,1.99
"['Action', 'Casual', 'Indie', 'Early Access']",Press and Jump,"['Early Access', 'Action', 'Indie', 'Casual']",697940,Limed,2017,0.99
"['Adventure', 'Casual', 'Strategy']",Beyond the Invisible: Evening,"['Casual', 'Adventure', 'Strategy', 'Hidden Object']",650880,Graphium Studio,2017,9.99
['Simulation'],FSX: Steam Edition - Embraer Phenom 100 Add-On,['Simulation'],379575,FeelThere,2016,24.99
['Indie'],Crystal Towers 2 XL,"['Indie', 'Platformer']",340250,David Newton,2015,7.99
"['Action', 'Indie', 'Strategy']",Fat Chicken,"['Strategy', 'Indie', 'Action', 'Tower Defense']",325860,"Mighty Rabbit Studios,Relevant Games",2014,9.99
"['Action', 'Indie']",Miko Gakkou: Second Year,"['Action', 'Indie', 'Anime', 'Rhythm']",331290,xinoro,2014,5.99
"['Action', 'Adventure', 'Indie']",Lex Mortis,"['Action', 'Adventure', 'Indie', 'Horror', 'Open World', 'Walking Simulator']",348450,Dennis Esie,2015,4.99
"['Action', 'Casual', 'Indie']",Cat on a Diet,"['Casual', 'Indie', 'Action', 'Puzzle', 'Physics']",447890,Nawia Games,2016,4.99
"['Action', 'Casual', 'Indie', 'RPG', 'Sports']",DEBUFF,"['Action', 'RPG', 'Indie', 'Casual', 'Sports']",759850,Playito.com,2017,12.99
['Adventure'],Tayutama2 -you're the only one- CHI ver.,"['Anime', 'Dating Sim', 'Sexual Content', 'Visual Novel', 'Nudity', 'Cute', 'Adventure', 'Story Rich']",552280,"Lump of Sugar,HIKARI FIELD",2016,29.99
"['Action', 'Indie']",Deadly Traps,"['Action', 'Indie', 'Platformer', 'Singleplayer', 'Difficult', '2D']",690080,BT Studios,2017,0.99
"['Action', 'Indie', 'Racing', 'Simulation', 'Early Access']",Homebrew - Vehicle Sandbox,"['Early Access', 'Sandbox', 'Simulation', 'Building', 'Open World', 'Racing', 'Indie', 'Physics', 'Multiplayer', 'Action', 'Co-op', 'Adventure', 'Sports']",325420,Copybugpaste,2014,17.99
"['Action', 'Adventure']",Droid Character Pack,"['Action', 'Adventure']",466543,"Traveller's Tales,TT Games,Feral Interactive (Mac)",2016,1.99
"['Adventure', 'Indie']",Murder Mystery Adventure,"['Adventure', 'Indie']",544140,EnsenaSoft,2016,7.99
"['Adventure', 'Casual', 'Indie', 'RPG']",The Amber Throne,"['RPG', 'Adventure', 'RPGMaker', 'Female Protagonist', 'Indie', 'Casual', 'Turn-Based', 'Singleplayer', 'JRPG', 'Hand-drawn', 'Fantasy', 'Story Rich', '2D', 'Atmospheric', 'Retro', 'Anime']",382380,Joshua Missile,2015,14.99
"['Casual', 'Indie']",Clickr,"['Indie', 'Puzzle', 'Casual', 'Multiplayer', 'Fast-Paced', 'Clicker']",45500,"Ntreev Soft Co., Ltd.",2010,4.99
"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",Iron Madness,"['Early Access', 'Racing', 'Action', 'Indie', 'Free to Play', 'Casual', 'Simulation', 'Sports', 'Gore', 'Illuminati', 'Memes']",442220,Inane Games,2016,0.0
['Strategy'],"Warhammer® 40,000: Dawn of War® - Game of the Year Edition","['Strategy', 'Warhammer 40K', 'RTS', 'Sci-fi', 'Multiplayer', 'Base Building', 'Games Workshop', 'Tactical', 'Real-Time', 'Singleplayer', 'Action', 'Classic', 'War', 'Great Soundtrack', 'Fantasy']",4570,Relic Entertainment,2006,12.99
['Action'],El Matador,"['Action', 'Third Person', 'Bullet Time', 'Shooter', 'Third-Person Shooter', 'Singleplayer']",289280,Plastic Reality Technologies,2006,3.99
['Racing'],Chase for the NASCAR Sprint Cup Paint Scheme Pack 1,['Racing'],525187,Monster Games,2016,4.99
"['Action', 'Adventure', 'Indie']",Lost in a Forest,"['Indie', 'Action', 'Adventure', 'Horror', 'Comedy']",345280,Konsordo,2015,1.99
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",The Storm Guard: Darkness is Coming,"['RPG', 'Indie', 'Strategy', 'Action', 'Adventure', 'Turn-Based Combat', 'Turn-Based Tactics', 'Rogue-like', 'Strategy RPG', 'Turn-Based Strategy']",409910,Bitmen Studios,2016,19.99
"['Indie', 'Racing', 'Sports', 'Early Access']",Tail Drift,"['Early Access', 'Sports', 'Indie', 'Racing']",330520,Attract Mode Games,2014,9.99
"['Action', 'Indie', 'Racing']",Carmageddon TDR 2000,"['Racing', 'Action', 'Indie', 'Gore', 'Singleplayer', 'Multiplayer', 'Classic']",331650,Torus Games,2000,4.99
['Action'],The Typing of the Dead: Overkill - Silver Screen DLC,['Action'],282520,Modern Dream,2014,2.99
"['Action', 'Indie']",Space Robot Samurai Zombie Slayer,"['Action', 'Indie', 'Zombies']",364100,Brandon Brizzi,2015,1.99
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",- Arcane preRaise -,"['RPG', 'Casual', 'Adventure', 'Indie', 'Strategy', 'Fantasy', 'Female Protagonist', 'Character Customization', 'JRPG', 'Story Rich', 'RPGMaker']",603780,Arcane Raise,2017,2.99
"['Casual', 'Simulation']",Rocksmith - Pearl Jam - Jeremy,"['Casual', 'Simulation']",206112,Ubisoft - San Francisco,2012,2.99
"['Indie', 'Strategy']",War for the Overworld - Seasonal Worker Skins,"['Strategy', 'Indie']",687910,Brightrock Games,2017,2.99
"['Casual', 'Indie']",SnappleNoid,"['Indie', 'Casual']",710080,Verymax,2017,0.99
"['Action', 'Strategy']",Guardians of Middle-earth: The Tactician Bundle,"['Strategy', 'Action']",111915,Zombie Studios,2013,14.99
"['Action', 'Indie']",Momodora III,"['Action', 'Indie', 'Platformer', 'Anime', 'Female Protagonist', 'Pixel Graphics', '2D', 'Cute', 'Metroidvania', 'Singleplayer', 'Great Soundtrack']",302790,rdein,2014,1.99
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Farlight Explorers,"['Early Access', 'Indie', 'Sandbox', 'Building', 'Strategy', 'Simulation', 'Space', 'Sci-fi', 'Crafting']",352430,Farlight Games Industry,2015,14.99
['Indie'],Ame no Marginal -Rain Marginal-,"['Visual Novel', 'Indie', 'Anime']",348950,stage-nana,2014,12.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Elemental Dungeons Tiles,"['Design & Illustration', 'Web Publishing']",580050,"KADOKAWA,Yoji Ojima,Sherman3D",2017,9.99
"['Racing', 'RPG', 'Simulation', 'Early Access']",Riding Out,"['Early Access', 'Racing', 'Horses', 'RPG', 'Simulation', 'Massively Multiplayer']",461210,UnexEvo,2015,19.99
['RPG'],"BLUE REFLECTION - Summer Clothes Set B (Yuzu, Shihori, Kei)",['RPG'],688249,"KOEI TECMO GAMES CO., LTD.",2017,5.99
['Simulation'],Train Simulator: Epic Journeys,"['Simulation', 'Trains', 'Atmospheric', 'Realistic', 'Open World', 'Sandbox', 'Family Friendly', 'TrackIR', 'Driving', 'Relaxing', 'Moddable', 'Singleplayer', 'Physics', 'Level Editor', 'Casual', 'Building', 'City Builder', 'Sports', 'Co-op', 'Multiplayer']",370960,Dovetail Games,2015,39.99
"['Action', 'Casual', 'Indie']",Mircron Wars XR,"['Action', 'Indie', 'Casual', 'Space', 'Arcade', 'Shooter', 'Top-Down Shooter', 'Top-Down']",676680,Hallid Games,2017,3.99
"['Casual', 'Indie']",Cross Set,"['Casual', 'Indie', 'Puzzle']",415400,Cuveet Story,2015,2.99
"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",Forge of Gods: Forge of Thrones Pack,"['RPG', 'Strategy', 'Massively Multiplayer', 'Free to Play']",537325,Panoramik Inc,2017,9.99
"['Casual', 'Indie', 'Simulation', 'Strategy']",Trivia Vault: 1980's Trivia,"['Strategy', 'Indie', 'Casual', 'Simulation']",689180,Ripknot Systems,2017,0.99
"['Action', 'Indie', 'Strategy']",Orcs Must Die 2 - Are We There Yeti?,"['Strategy', 'Action', 'Indie']",201802,Robot Entertainment,2012,4.99
"['Action', 'Simulation', 'Strategy']",Tactics 2: War,"['Strategy', 'Simulation', 'Action', 'War', 'Naval', 'RTS']",707770,Capt McCay Soft,2017,9.99
"['Adventure', 'Casual']",Timeless: The Forgotten Town Collector's Edition,"['Casual', 'Adventure', 'Hidden Object']",569900,Boolat Games,2017,9.99
"['Action', 'Adventure', 'Indie', 'RPG']",World to the West - Soundtrack,"['Action', 'Adventure', 'RPG', 'Indie']",631580,Rain Games,2017,1.99
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Lugano,['Simulation'],614008,Aerosoft GmbH,2017,19.99
"['Casual', 'Indie', 'Simulation']",My Lady,"['Casual', 'Indie', 'Simulation', 'Visual Novel', 'Romance', 'Otome', 'Female Protagonist']",457530,Michaela Laws,2016,0.99
['Action'],Coniclysm,['Action'],39900,ZoopTEK,2010,4.99
"['Casual', 'Indie']",Bitcoin Collector: Spinners Attack,"['Casual', 'Indie', 'Difficult', 'Platformer', '2D', 'Singleplayer', 'Puzzle-Platformer', 'Puzzle', 'Atmospheric', 'Great Soundtrack', 'Colorful', 'Physics']",722020,Blender Games,2017,0.99
"['Casual', 'Indie', 'Strategy']",Puzzle Poker,"['Strategy', 'Indie', 'Casual']",554660,Game Dev Castle,2017,2.99
"['Action', 'Adventure', 'Indie']",Kraven Manor,"['Adventure', 'Horror', 'Indie', 'Action', 'Puzzle', 'First-Person', 'Short']",296630,Demon Wagon Studios,2014,5.99
"['Action', 'Adventure', 'Indie', 'RPG']",Wondership Q,"['Adventure', 'RPG', 'Indie', 'Action', 'Anime']",494980,"Miracle Positive Co., Ltd.",2016,9.99
['Action'],"Red Orbs (300,000)",['Action'],359497,"CAPCOM Co., Ltd.",2015,1.99
"['Indie', 'Strategy']",There Came an Echo,"['Strategy', 'Indie', 'Sci-fi', 'Singleplayer', 'RTS', 'Cyberpunk', 'Voice Control', 'Great Soundtrack', 'Real-Time', 'Tactical', 'Story Rich']",319740,Iridium Studios,2015,14.99
"['Action', 'Adventure', 'Indie']",Grimind,"['Indie', 'Platformer', 'Adventure', 'Horror', 'Action', 'Atmospheric', 'Side Scroller', '2D', 'Physics', 'Puzzle']",265380,Paweł Mogiła,2014,9.99
['Adventure'],King's Quest - Chapter 3: Once Upon a Climb,['Adventure'],360280,The Odd Gentlemen,2016,9.99
['Action'],Half-Life 2,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Classic', 'Story Rich', 'Shooter', 'Adventure', 'First-Person', 'Dystopian', 'Atmospheric', 'Zombies', 'Aliens', 'Great Soundtrack', 'Silent Protagonist', 'Physics', 'Multiplayer', 'Horror', 'Moddable', 'Puzzle']",220,Valve,2004,9.99
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",The Magic Circle,"['Adventure', 'Indie', 'Action', 'Story Rich', 'Simulation', 'Strategy', 'Puzzle', 'First-Person', 'Satire', 'Comedy', 'Singleplayer']",323380,Question,2015,19.99
"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",Cyber Team Manager,"['Early Access', 'Casual', 'Indie', 'Sports', 'Simulation']",415080,The Tambourine,2016,4.99
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",TERA: Totes the Portable Pet Bank,"['Massively Multiplayer', 'Action', 'Adventure', 'RPG', 'Free to Play']",377180,"Bluehole Inc.,En Masse Entertainment",2015,29.99
"['Casual', 'Simulation']",Rocksmith - Deep Purple - Smoke on the Water,"['Casual', 'Simulation']",206095,Ubisoft - San Francisco,2012,2.99
['Action'],DW8XLCE - DW7 ORIGINAL COSTUME PACK 3,['Action'],316862,"KOEI TECMO GAMES CO., LTD.",2014,17.99
"['Simulation', 'Strategy']",Cities: Skylines - Content Creator Pack: European Suburbia,"['Strategy', 'Simulation']",715190,"Samantha ""Avanya"" Woods",2017,4.99
"['Indie', 'Racing', 'Simulation', 'Sports']",ZiL Truck RallyCross,"['Racing', 'Indie', 'Simulation', 'Sports']",601170,Ara Interactive,2017,4.99
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Bali,['Simulation'],675340,"A-Flight,Caipirinha Games",2017,29.99
['Action'],Velocity 2X,"['Action', ""Shoot 'Em Up"", 'Platformer', 'Female Protagonist', 'Great Soundtrack', 'Sci-fi', 'Singleplayer', '2D', 'Metroidvania']",337180,FuturLab,2015,19.99
['Simulation'],Class 31 Intercity Add-on Livery,['Simulation'],256554,Dovetail Games,2009,4.99
"['Action', 'Adventure', 'Indie']",After Death,"['Action', 'Adventure', 'Indie', 'Metroidvania', 'Great Soundtrack']",713160,After Death Team,2017,13.99
"['Action', 'Indie']",Guncraft,"['Action', 'Indie', 'FPS', 'Building', 'Multiplayer', 'Voxel', 'Sandbox', 'Shooter', 'Co-op']",241720,Exato Games Studio,2013,14.99
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",sZone - Evil Rabbit,"['Action', 'Free to Play', 'RPG', 'Massively Multiplayer']",572930,Cybertime System,2016,5.99
"['Simulation', 'Early Access']",Video blogger Story,"['Early Access', 'Simulation', 'Story Rich', 'Singleplayer', 'Memes']",470600,5Wolf,2016,6.99
['Action'],DmC Devil May Cry: Bloody Palace Mode,['Action'],229080,Ninja Theory,2013,39.99
"['Action', 'Indie', 'Early Access']",Magnetron,"['Early Access', 'Action', 'Indie']",416390,Jay-Run,2015,5.99
"['Casual', 'Indie']",My Coloring Book: Transport,"['Indie', 'Casual', 'Family Friendly']",739210,For Kids,2017,0.99
"['Adventure', 'Casual', 'Indie', 'Simulation']",Heart's Medicine - Hospital Heat - Soundtrack,"['Adventure', 'Indie', 'Casual', 'Simulation']",628240,Blue Giraffe,2017,2.99
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",Global Soccer Manager 2017,"['Sports', 'Strategy', 'Simulation', 'Indie', 'Casual', 'Soccer']",625700,"gsmpcgame,globalsoccermanager,Andrea Hochstein",2017,9.99
"['Casual', 'Simulation']",Rocksmith - Parliament - Give Up the Funk (Tear the Roof off Sucker),"['Casual', 'Simulation']",222050,Ubisoft - San Francisco,2012,2.99
"['Adventure', 'Casual']",Wanderland: Advanced Adventurer Pack,"['Casual', 'Adventure']",618980,Artogon,2017,11.99
"['Adventure', 'Casual']",Fatal Passion: Art Prison Collector's Edition,"['Casual', 'Adventure', 'Hidden Object']",595650,Orneon Limited,2017,9.99
"['Action', 'Indie', 'RPG']",Alien Shooter: Revisited,"['Action', 'RPG', 'Indie', 'Shooter', 'Isometric']",33110,Sigma Team Inc.,2009,4.99
"['Action', 'Adventure']",Not A Hero,"['Gore', 'Adventure', 'Action', 'Violent']",564190,"CAPCOM Co., Ltd.",2017,0.0
['Action'],Mafia II DLC: Betrayal of Jimmy,"['Action', 'Open World']",50146,"2K Czech,Feral Interactive (Mac)",2010,9.99
['Simulation'],Emergency 2014,"['Simulation', 'Strategy', 'RTS']",260930,Sixteen Tons Entertainment,2013,9.99
"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",HORDE ATTACK,"['Early Access', 'Casual', 'Strategy', 'Indie', 'Action', 'RTS', 'Medieval']",695810,Danil Kapylov,2018,8.99
"['RPG', 'Strategy']",Hyperdimension Neptunia Re;Birth1 Additional Content2 / コンテンツ追加パック２ / 內容補充包２,"['Strategy', 'RPG']",319018,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",2015,0.99
"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']",Sky to Fly: Soulless Leviathan,"['Racing', 'Action', 'Indie', 'Adventure', 'Simulation', 'Sports', 'Steampunk']",457810,AIVIK LLC,2016,3.99
